FT-002,DFT-001,PT-002,FT-001,PT-003,LT-001,TT-002,Current_3,Current_4,TT-001,PT-004
35.472034,4.18162,14.884545,36.184621,-1.941633,28.165047,28.003717,50.321939,76.873519,42.270073,-1.654056
33.109822,3.181559,16.235223,41.804476,-2.247087,28.62799,31.74164,50.463393,72.258322,42.637126,-1.36696
32.141971,2.802437,14.929636,38.33743,-1.511128,27.644749,30.901427,50.422392,75.546983,43.740336,-1.99857
32.316266,2.622098,13.808512,38.243116,6.199016,27.931527,31.309237,50.295288,76.945279,41.593384,-2.224145
34.789207,2.663084,14.939884,36.617233,-8.147059,27.554618,32.510127,50.518745,78.054485,42.715048,-2.248753
36.019526,2.656937,15.335454,40.561998,-1.724331,27.507505,32.294951,50.34654,70.419214,43.928989,-2.242601
24.259729,2.833177,14.976776,39.823893,2.494621,27.599684,32.290852,50.383441,81.316492,44.75332,-1.348504
38.061855,1.25931,14.927586,39.924357,0.955052,28.08311,31.034631,50.321939,75.770464,43.924887,-0.731249
34.942997,1.931482,14.327057,38.612169,-0.02076,28.126127,30.985448,50.391641,73.896502,43.717779,-1.051156
27.251454,2.306505,18.629141,38.54861,0.78695,27.91514,32.317493,50.516695,75.319401,44.39652,-1.379265
31.079796,3.052453,12.759123,38.06064,1.342507,27.421471,32.243718,50.387541,76.469612,42.50794,-4.691115
36.374268,4.995195,16.024116,38.878707,0.514297,28.201919,30.80306,50.326039,76.352746,43.986405,-0.083234
26.724467,-0.183402,15.466628,36.896073,0.674199,28.320727,31.807217,50.453143,74.542342,42.831931,-2.423061
26.716265,3.724625,14.814859,38.661376,0.340045,27.329292,31.046927,50.330139,75.649497,42.676087,-3.813423
31.311506,6.179694,8.891551,39.151396,1.356857,28.033948,31.432195,50.590497,76.203075,43.352777,-4.674709
31.391477,4.603777,20.32415,39.907955,-3.696455,27.464488,30.116545,50.35679,75.516229,44.244777,-2.074446
29.418866,0.958062,15.232975,40.846989,2.670923,27.886462,33.397474,50.401891,75.266094,43.771094,-2.736816
30.540506,2.837275,13.041966,40.281108,2.757024,27.595587,30.616574,50.428542,77.408644,42.602267,-3.817525
30.536405,4.341466,15.958529,39.403582,0.499947,28.136369,33.501988,50.500294,77.408644,42.768363,-3.257689
29.533695,3.341405,16.183983,40.063777,-7.017495,27.472682,31.659668,50.424442,75.106171,47.361651,-3.101837
26.929521,2.126166,14.536115,40.482037,3.710286,27.679572,30.147284,50.305539,73.841144,44.211968,-3.228979
29.78386,3.38649,14.185636,37.273327,-1.554179,27.716443,31.165786,50.479794,80.465623,42.606368,-3.032114
39.095322,3.47461,14.980876,38.573213,-2.288087,28.195773,32.128957,50.315789,72.895961,43.176428,-2.049837
26.892611,4.943962,15.226826,40.240102,-1.828882,28.011416,31.620731,50.408042,74.735069,44.086883,-2.578913
28.461267,3.849633,13.978627,39.258012,-1.64438,27.814768,31.325632,50.391641,78.66547,41.884565,-4.723926
35.775512,3.212299,12.463982,38.68803,-2.765743,26.337858,31.657618,50.35679,78.997617,40.334331,-4.026694
34.91634,3.476659,19.957274,39.219056,-1.949833,27.585345,32.03264,50.295288,76.31174,43.094405,-0.333417
24.30279,0.72649,14.468479,39.327722,-0.338514,27.952012,31.719097,50.572046,75.700755,45.14703,-4.217407
35.855483,5.06897,13.533867,44.389897,-1.386076,27.454246,29.509952,50.295288,76.510618,45.106019,-2.410757
35.305941,1.392515,14.218429,37.589072,-1.504978,28.535811,31.942471,50.33424,75.233289,43.764943,-1.430532
32.86991,2.054441,21.01896,39.848496,-2.605841,27.601732,32.698663,50.449043,76.481914,43.11491,-1.12498
32.119415,2.837275,13.578958,40.43488,3.320781,27.726686,32.520374,50.461343,76.02265,43.498368,-2.500987
31.941019,3.775858,16.194231,38.573213,-1.443477,27.988883,28.796796,50.33424,76.654138,43.68497,-1.69712
32.197335,2.579063,15.606,39.192402,-1.64438,28.300243,31.401456,50.465443,73.976463,42.68634,-1.313643
30.599972,2.726613,15.247322,36.133364,-3.071197,26.919609,31.294892,50.33629,77.418896,42.749908,-1.814009
31.779027,3.234841,15.204281,37.939673,4.274043,27.437859,32.090021,50.305539,77.302029,40.799811,-2.332831
35.066029,2.669232,16.485273,39.04068,-7.683753,28.035997,31.161688,50.602797,76.469612,44.884557,-1.541268
38.980493,2.083131,14.935785,42.134574,0.487646,28.263371,31.376864,50.416242,71.368497,44.663094,-1.588434
23.199604,2.702021,14.142594,38.948417,1.867313,28.003222,33.022452,50.572046,79.37897,42.516142,-2.306173
36.669544,2.265519,15.200181,39.03453,0.559397,27.886462,32.512177,50.35474,77.340985,42.75811,-2.220044
35.037321,3.109833,15.218628,39.237509,0.038691,27.730782,31.315385,50.401891,74.970852,46.992548,-2.898819
27.372435,1.75934,17.339951,39.370778,1.158005,29.367469,30.352214,50.309639,72.898012,45.39515,-0.597955
29.113336,1.622037,11.592907,38.507604,0.540947,27.169516,31.532611,50.471593,76.582378,43.213338,-3.995934
41.336553,4.712391,15.663388,38.694181,0.471246,28.218306,32.434303,50.34244,75.376809,43.032887,-0.776364
27.600044,6.196088,18.206926,33.342914,-0.982222,28.019609,32.645381,50.395741,75.069266,42.559204,-4.399918
27.058704,5.89689,16.132744,42.643047,0.122742,27.68162,28.413577,50.533095,75.518279,43.7916,-4.64805
30.913703,4.038169,8.641501,39.66397,0.288794,27.140838,30.850194,50.553596,76.276885,42.772464,-4.516807
30.394918,4.140634,19.649836,38.536308,-1.892433,27.648846,31.530562,50.494144,76.205125,42.913954,-1.619194
28.397701,2.507337,13.96428,39.868999,0.860751,27.663185,33.778644,50.309639,75.743811,44.07663,-3.017759
29.683384,2.855719,13.646594,43.555427,1.264606,27.200242,29.89522,50.463393,75.59619,44.177108,-3.778562
30.811176,2.947938,14.982925,38.044238,0.725449,28.214209,32.7376,50.34654,77.142107,43.065696,-3.095685
31.13311,3.581174,15.728975,39.924357,-5.078171,27.777896,32.643332,50.34654,76.38145,44.394469,-2.948036
28.284922,3.550434,15.880645,40.307762,4.384744,27.601732,31.835908,50.500294,74.433677,43.067747,-3.265891
24.280234,2.761451,14.845603,38.185708,-0.799769,27.773799,30.848145,50.385491,77.839204,44.320648,-3.214624
39.911434,2.925396,14.601702,38.560912,-3.682104,27.943818,30.928068,50.498244,77.002687,43.602947,-6.624907
25.875548,8.267937,14.980876,39.219056,-3.809206,27.714395,31.219068,50.33424,77.869959,43.57629,-1.910391
28.289023,-0.464157,14.484875,39.94691,-0.404114,27.624265,32.212979,50.442893,76.59468,40.875682,-2.310274
32.685362,1.517522,15.327256,39.643467,-1.273325,25.993723,31.516217,50.309639,77.724388,43.86337,-3.245385
39.242961,3.984887,16.74762,39.352325,-2.025684,29.064303,31.161688,50.531045,75.182032,43.065696,-1.842719
21.760131,2.212237,13.632247,38.817198,-1.351226,27.956108,31.551055,50.418292,76.075957,42.741706,-3.015708
35.968262,3.095488,13.777768,45.52781,-0.779269,27.419423,31.676062,50.385491,77.097,43.779297,-2.429213
34.071521,3.363947,14.679586,37.256925,-1.090873,27.988883,32.506029,50.547445,75.73766,45.019894,-1.893986
31.496054,1.124055,20.016712,41.080723,-1.179024,28.968027,30.54075,50.159985,74.903193,44.488796,-0.874797
32.572583,1.574903,10.48613,40.652211,1.877563,27.210484,31.604337,50.33834,76.028801,43.123113,-2.911123
31.524761,6.259617,15.90114,38.077042,-4.11261,27.56486,31.235463,50.35064,76.87762,42.47308,-2.533798
33.06266,4.765673,17.811356,35.048759,-4.221261,28.035997,33.626996,50.485944,81.140167,43.11286,-1.6356
30.86449,2.259371,15.644942,40.803933,-2.51154,27.448101,28.966888,50.412142,75.151278,44.017163,-1.879631
32.541825,1.964271,14.044214,39.081686,3.349481,27.806574,30.870687,50.602797,75.780716,40.492225,-1.973962
32.906819,3.359849,15.187884,37.388144,-5.233973,27.898753,32.934332,50.514644,78.359977,42.698644,-2.20774
39.212203,2.769648,15.55681,41.197589,0.477396,27.820913,32.4425,50.305539,74.119983,43.646009,-1.830414
22.557788,2.304456,15.034165,40.756776,1.670511,27.616071,31.577696,50.471593,77.974523,44.250929,-0.052474
34.715388,-1.642508,14.589404,38.813098,0.936602,27.804525,31.501872,50.330139,76.492166,42.848336,-2.35744
35.656582,3.755365,14.898892,39.052982,-0.238062,27.831155,32.674071,50.518745,76.615183,45.011692,-1.836566
30.333402,2.76555,16.74967,39.10834,1.350707,29.779201,31.647372,50.416242,73.775535,44.281687,-0.88505
23.351344,3.636505,12.570561,39.055032,0.649598,26.235437,31.204723,50.535145,76.971933,43.231793,-3.343817
40.920295,4.587383,17.137042,38.8254,-0.01051,27.568957,31.09816,50.36294,75.747911,42.50794,-2.427163
25.811981,6.239124,17.298959,32.760631,-0.160162,28.062626,32.434303,50.326039,75.715107,42.089623,-3.930312
27.856361,5.48293,16.233174,42.569236,0.520447,27.409181,29.86858,50.496194,75.485474,43.7916,-4.16614
28.914435,4.148831,9.678593,38.68598,0.266244,27.263743,31.501872,50.487994,76.297388,43.457356,-4.055404
31.621136,3.937753,17.684282,37.802303,-2.376239,28.488697,30.989547,50.311689,76.032901,43.426598,-2.226196
28.604805,1.880249,13.441635,39.830044,0.670099,27.781993,32.91179,50.459293,75.600291,42.50589,-3.700636
29.621868,3.613963,14.130297,44.06595,1.309706,27.310857,30.962906,50.451093,74.550543,43.287159,-3.676028
30.620477,3.507399,15.620347,38.398938,1.240006,28.107691,33.338044,50.490044,78.09139,43.869522,-3.497618
29.675182,3.044255,16.110198,40.566099,-3.380751,28.054433,30.813307,50.227637,75.223038,45.391049,-2.646586
28.85907,3.521744,13.995024,39.139095,4.425744,27.458343,31.784675,50.299389,75.852476,41.263241,-3.157205
22.734134,3.470511,14.841504,37.22412,-2.48079,27.489069,31.932225,50.524895,79.315411,43.553733,-3.77446
40.725495,3.933654,15.679785,39.916156,-4.444714,27.806574,31.36047,50.301439,78.489146,44.224271,-7.059652
26.833146,7.620356,14.868148,40.750625,-2.589441,28.140466,30.606328,50.420342,76.299439,44.829191,-1.016294
27.573387,0.646567,14.031917,39.551204,-0.244213,27.700056,31.846154,50.399841,75.508028,39.766321,-3.470959
31.034684,4.263593,14.763619,38.96482,-2.271687,25.407876,32.360528,50.434692,78.339475,42.177798,-4.112823
39.93604,4.874286,17.139091,39.850546,-2.138436,28.892236,32.083873,50.305539,75.764314,43.192832,-1.939101
20.734866,2.476598,14.351652,40.324164,-1.377876,27.648846,30.573539,50.295288,75.930387,44.345255,-0.526181
34.561598,-1.749072,13.392445,44.697441,-0.760819,27.415326,31.262104,50.457243,76.637736,44.00486,-2.804488
34.534941,3.853731,13.894594,36.430656,-1.632079,27.74717,33.708968,50.309639,77.457851,42.930359,-2.107256
33.136479,4.511559,19.200976,39.649618,-1.023222,29.852944,31.91583,50.272738,75.934487,43.72188,-1.674563
29.109235,2.406921,12.287718,42.362156,-4.487764,26.317373,30.74568,50.551546,75.844275,44.351407,-3.226928
33.388694,4.337368,17.663786,40.656312,-1.584929,27.472682,30.561243,50.397791,75.208686,43.424547,-1.976013
32.748928,3.122129,17.235422,31.928211,-1.416827,28.165047,31.600238,50.506444,82.708637,42.448473,-0.819429
31.077745,2.833177,15.780215,41.822929,-2.294238,27.527989,30.528454,50.282988,72.875458,43.32817,-1.662259
31.221282,2.544225,14.536115,39.137044,0.721349,27.829107,31.251857,50.428542,76.233829,43.746487,-2.121611
33.25746,2.259371,14.472578,38.011433,-2.575091,27.845494,31.760083,50.397791,77.851506,43.822359,-2.05804
39.54849,2.316752,14.995223,40.336466,-0.092511,28.04419,32.819572,50.387541,75.59619,41.884565,-2.542001
23.535891,3.437722,15.032115,41.017164,0.606548,27.861881,32.862607,50.594597,71.794957,43.215388,1.983853
33.255409,-2.939719,15.394892,39.563505,1.926764,27.82501,32.026492,50.403941,77.051894,44.332952,-4.246117
34.694882,8.8192,14.982925,39.506097,-1.847332,28.091304,30.856342,50.35679,75.567486,45.378745,-2.90087
33.788548,4.376304,14.499223,38.850003,-0.752619,28.515327,30.946511,50.319889,74.499286,41.693862,-1.440785
20.394477,2.302407,17.309207,39.003775,0.8177,25.344375,32.233472,50.330139,78.59371,43.607048,-2.488683
43.495763,3.027861,17.137042,39.629115,0.684449,27.861881,31.79902,50.533095,76.116963,43.748538,-6.341913
26.876207,9.372513,16.046661,36.127213,0.518397,28.435438,29.42798,50.36499,74.655108,43.401991,-1.297237
28.621209,1.689664,15.685934,42.052562,0.305194,27.800429,30.567391,50.401891,74.589499,42.653531,-3.036215
27.503669,4.402945,12.746825,38.210311,-0.01461,25.633202,32.14945,50.512594,76.362997,42.600216,-4.19485
31.822088,5.120203,18.293009,38.079093,2.287568,29.31421,31.292843,50.311689,76.063655,43.736235,-2.097003
28.875475,2.400773,14.304512,40.115034,-0.799769,27.820913,31.225216,50.33629,75.713056,44.125844,-2.890617
28.725786,2.007306,13.376049,45.777946,1.385557,27.271937,30.733384,50.485944,69.699563,43.356878,-3.214624
32.135819,4.249248,13.179288,33.506938,-0.04536,27.675475,36.358713,50.321939,81.548175,42.091673,-4.209205
30.470788,4.681651,17.34405,38.329229,-2.027734,27.595587,33.038847,50.264538,78.466592,43.088253,-3.214624
27.66156,2.718416,16.120446,41.337009,0.731599,27.573054,30.868638,50.598697,75.649497,43.065696,-3.173611
22.190743,2.956135,14.753371,39.430236,-2.638642,28.10974,29.784558,50.432642,76.119013,45.229053,-2.72041
38.268958,3.097537,14.888644,38.34153,-2.070785,28.068772,31.647372,50.459293,80.543534,42.503839,-7.531308
29.230217,8.601974,14.898892,39.926407,-2.538191,27.843445,32.153549,50.315789,73.890351,43.570138,-0.485168
27.226848,0.150635,15.472777,40.410277,-0.06996,27.657039,31.415801,50.297339,75.81352,41.583131,-3.177712
29.826921,3.302468,13.929437,39.165748,-1.049872,26.395213,31.217019,50.291188,78.1611,43.383536,-3.770359
41.781518,4.050465,14.736975,39.405633,-2.093335,29.08069,32.503979,50.487994,76.73615,41.412933,-3.036215
19.924906,2.820881,15.30881,40.199096,-1.429127,27.732831,31.805168,50.373191,75.680252,43.453255,2.166363
33.702425,-3.361876,14.351652,41.484631,-0.354914,27.351825,34.553279,50.600747,75.204585,44.697954,-4.756737
31.723663,5.66122,14.741074,34.419318,-1.338926,27.775848,31.464984,50.373191,76.069806,44.107389,-2.763474
35.121393,4.165226,17.854397,40.842889,-2.269637,29.986091,30.89118,50.293238,76.246131,43.270754,-1.623296
30.573315,2.421266,13.009172,42.071015,-5.076121,25.91998,31.626879,50.473643,76.713597,43.192832,-3.095685
33.148782,4.907075,16.253669,40.484087,-0.623467,27.634507,31.989605,50.393691,76.600831,43.391738,-1.824262
31.13311,2.904903,15.878595,32.936956,-1.439377,28.347356,31.356371,50.282988,82.068948,43.752639,-1.539218
31.578075,1.917137,15.386694,42.59999,-2.384439,27.749218,30.007932,50.395741,72.551513,42.813476,-1.861175
31.13516,2.9131,14.029867,38.560912,0.325694,27.773799,31.942471,50.764751,75.626944,42.940611,-1.965759
33.038053,3.702083,15.562958,38.031936,-0.494316,28.167096,32.23962,50.268638,77.4517,44.394469,-1.533066
38.933331,2.687676,15.743322,40.961806,-0.982222,28.177338,31.880992,50.35064,75.694604,42.993926,-1.715576
24.413519,2.068786,14.71238,39.17805,1.207205,27.675475,32.276507,50.332189,69.312059,42.243416,0.751393
31.340213,0.939618,14.470528,38.665477,1.158005,27.390745,33.280664,50.434692,79.151388,41.798441,-7.127324
35.453579,9.393006,16.054859,39.130893,-1.088823,27.683669,32.251915,50.321939,77.812551,44.630285,-2.365642
31.627288,1.646629,15.644942,40.689117,0.149392,28.470262,30.770272,50.528995,74.687913,43.092354,-0.91376
20.870201,1.527769,16.790661,39.707026,1.59261,26.618491,30.905525,50.418292,75.227138,44.64874,-2.17903
41.332452,3.058601,14.982925,38.524006,0.356445,28.189628,31.874844,50.405992,75.864778,42.487434,-6.606451
28.713483,10.694316,16.743521,36.959632,-0.207312,28.335066,30.128841,50.545395,74.780176,42.957016,-0.386735
27.271959,1.251112,17.116546,43.215079,-0.00231,28.089256,30.235404,50.319889,75.038512,43.617301,-2.948036
28.418206,3.755365,13.478528,38.253368,0.641398,25.325939,31.460886,50.34654,76.52702,43.307664,-4.157938
31.600631,4.415241,15.806859,37.77975,5.376956,29.320355,32.00395,50.455193,76.697194,42.425917,-3.175661
28.457166,3.12008,11.488379,38.144702,-2.745243,28.406761,33.344192,50.35269,75.80942,43.018533,-2.767576
29.20356,3.618061,13.214131,45.999377,-0.797719,27.495214,33.008107,50.672499,69.457629,44.394469,-4.518858
30.042227,3.652899,14.374198,33.923147,0.249843,28.173241,33.981525,50.430592,80.283147,43.572189,-3.555037
32.228093,4.193916,16.878794,39.274414,-2.404939,27.814768,31.524414,50.244037,78.470693,42.411563,-2.757322
28.656068,3.349602,15.064909,41.090974,0.944802,27.652943,32.23757,50.596647,74.968802,41.93788,-3.194117
22.885873,3.616012,15.169438,39.778786,-0.783369,27.446052,30.923969,50.289138,76.490115,44.622083,-3.587848
36.386571,2.515534,14.603752,39.571707,-1.488578,27.788138,30.913723,50.252237,82.163261,43.420446,-6.661819
29.392209,6.905148,14.472578,40.006369,-2.386489,27.689814,31.182181,50.70735,73.38393,42.895499,-1.180348
27.091513,0.453932,14.46028,39.66807,0.046891,27.839349,32.266261,50.375241,75.374759,41.140207,-3.782663
29.767456,4.255395,15.251421,39.715227,-1.416827,27.386648,32.030591,50.516695,77.658779,44.29194,-3.153104
42.164968,5.4235,11.744577,40.332366,-1.66488,30.432647,31.251857,50.33834,74.273755,42.981623,-2.90087
19.898249,3.88652,13.109602,39.126793,-1.66693,27.616071,30.987497,50.34039,75.540832,43.125163,2.346823
33.183641,-3.531968,14.622198,40.816235,-1.521378,27.028175,35.555387,50.535145,78.66547,42.764262,-5.415005
33.460463,8.267937,15.733074,34.236842,-1.049872,27.149031,32.411761,50.295288,77.783847,43.687021,-3.399186
31.491953,1.107661,17.282562,41.490781,-0.978121,30.27287,31.438343,50.266588,75.52238,44.732814,-0.805074
30.257533,0.72649,13.312511,41.367764,-5.229873,26.552942,31.452688,50.522845,74.765824,43.602947,-2.252855
32.468005,3.796351,16.036413,39.702925,-0.672668,28.089256,32.001901,50.34449,75.684352,42.468979,-2.203638
32.791989,4.070958,16.587752,31.870803,-1.609529,28.568586,32.010098,50.36704,81.511269,43.104657,-0.97528
31.21103,2.79424,16.411488,43.565679,-2.072835,27.986835,29.559135,50.323989,72.748341,43.892078,-1.301339
31.758522,1.945827,13.328908,38.400989,0.067391,27.677524,31.085864,50.672499,76.057505,43.490166,-1.863225
32.500814,2.370034,13.706032,38.077042,2.816475,27.982738,32.542916,50.155885,78.070887,42.438221,-2.685549
37.055044,3.359849,14.716479,40.188845,1.57416,27.820913,33.6147,50.276838,77.584969,40.244105,-2.004722
24.546803,2.779895,15.798661,40.393874,1.067803,27.55257,32.622839,50.36704,68.003975,43.795701,-0.343671
30.409272,-0.69163,15.347752,40.098632,1.291256,28.08311,31.141195,50.516695,77.174911,43.430699,-7.108868
38.207442,6.380526,14.946033,39.264162,-1.035522,28.173241,31.573597,50.395741,75.770464,44.57697,-1.276731
33.005245,2.570866,15.222727,39.372828,0.545047,28.62799,32.112563,50.584346,74.046173,42.704795,-0.872746
21.866759,2.783994,18.061406,40.217549,0.489696,26.413649,31.592041,50.36294,76.334293,45.058855,-1.826313
39.886828,2.343393,14.507421,39.518399,1.032953,27.964302,31.087913,50.551546,75.643347,44.002809,-6.577742
27.403193,9.335626,15.593702,37.558318,0.124792,27.95406,29.712833,50.315789,75.147177,42.136786,-0.817378
26.068297,1.568755,16.534463,42.628695,0.477396,27.78609,31.264153,50.34859,74.862187,42.391057,-3.485314
28.596602,2.072884,13.464181,38.144702,0.967352,25.913835,33.391326,50.385491,75.497776,43.701375,-3.253587
31.658046,4.154979,16.544711,37.728492,5.600409,30.653876,31.733443,50.35269,75.327602,43.838763,-2.234399
28.78115,2.484795,11.63185,37.414797,-2.966646,28.691491,31.790823,50.412142,75.298898,43.283057,-2.747069
29.459876,3.482807,13.009172,45.421195,-1.336876,27.134693,34.159814,50.625348,71.356195,42.610469,-4.092316
29.679283,3.939802,15.050562,35.981642,2.40852,27.548473,34.05325,50.332189,79.614753,43.055444,-3.77241
28.535087,3.007368,17.124744,41.347261,-0.451265,27.888511,31.518266,50.246087,76.576227,43.822359,-3.265891
28.485874,2.427414,14.876347,41.749118,0.534797,27.550522,31.165786,50.6971,73.902652,42.913954,-2.956238
22.617253,2.749155,14.900942,39.321571,0.512247,27.593538,31.21292,50.34449,75.778666,43.939241,-3.134648
36.353762,3.550434,15.235024,38.950468,-1.468077,28.142515,32.157648,50.36294,82.973124,43.375333,-7.451332
32.230144,5.329232,16.222926,40.894146,-3.247499,28.249032,30.981349,50.36294,73.053833,44.164805,-0.075031
26.103156,-3.300397,13.847454,40.406176,1.315856,27.927431,31.467034,50.287088,73.189152,42.57766,-2.039584
28.360791,4.976751,14.058561,39.10424,-0.391814,27.743073,32.14945,50.319889,76.980134,43.855168,-4.64805
41.621577,6.653084,9.59046,39.653718,-1.513178,29.613279,32.335937,50.451093,76.74025,40.879784,-3.844183
20.525711,4.499263,15.671587,40.71577,-1.865782,27.026126,31.167836,50.313739,75.752012,43.955646,1.776734
30.55691,-5.255435,13.876148,41.560491,-1.531628,27.732831,33.792989,50.319889,76.227678,44.679499,-4.319941
35.07218,5.888693,13.533867,35.973441,-1.515228,27.890559,31.587942,50.469543,76.518819,43.600897,-2.224145
34.046915,2.279864,16.35,40.463584,-1.179024,30.201175,32.76629,50.379341,76.223578,43.237945,-0.815327
30.952663,2.318801,16.188083,41.814728,-8.054808,26.468956,31.94452,50.461343,75.585939,43.824409,-2.004722
30.768115,2.943839,15.618297,40.762927,0.930452,28.068772,31.32973,50.332189,76.121064,43.842864,-2.168777
32.833,3.353701,15.509669,33.775526,-1.570579,27.947915,30.846096,50.408042,81.759354,42.245466,-1.541268
29.757203,1.451944,15.448182,46.444291,-0.168362,28.189628,29.577579,50.246087,69.32026,42.680188,-1.855023
31.500155,2.466351,13.261272,39.717277,0.916102,27.800429,32.077725,50.610997,74.482884,43.832612,-1.844769
32.976537,3.113932,15.069008,38.40714,4.772199,28.292049,32.253965,50.282988,77.597271,43.670616,-2.183132
38.19719,2.482746,15.235024,38.763891,-1.023222,28.400615,32.762191,50.377291,76.676691,40.625512,-1.613042
27.023845,2.4684,15.071057,41.213992,0.036641,27.794283,33.301157,50.383441,67.878908,42.557154,0.331004
28.16189,1.433501,15.798661,39.493795,2.560222,27.546425,32.790881,50.385491,79.393322,42.944713,-4.900284
34.45497,6.319047,15.708479,39.891552,-0.272913,27.72054,31.665816,50.317839,76.568026,44.414975,-2.131865
32.621795,1.779833,14.718528,40.400025,1.141604,27.781993,30.712891,50.301439,73.086638,42.90165,-0.936317
18.019962,1.503177,19.535059,39.825943,0.961202,26.514022,31.596139,50.33834,75.639246,44.810736,-2.035483
39.837615,2.952037,14.355751,39.602461,0.7767,27.831155,32.262162,50.479794,75.862727,43.295361,-8.105499
30.241129,8.747475,15.890892,40.338516,-0.06586,28.988512,28.329555,50.381391,74.402923,44.064327,1.702909
27.304768,-3.546313,15.023917,43.606685,0.571697,28.556295,32.131007,50.399841,74.226598,43.449154,-1.623296
27.479063,2.476598,13.751123,35.82787,0.221143,25.79093,33.047044,50.621247,76.133365,42.112179,-3.885197
31.092099,6.052637,14.077008,36.973984,5.618859,30.084416,32.85441,50.311689,77.019089,42.409512,-3.079279
28.539188,2.874163,15.292413,39.276464,-1.531628,27.70825,31.663766,50.307589,75.421916,44.810736,-2.950086
27.924028,2.242977,13.978627,47.397678,0.856651,27.294469,31.491625,50.457243,69.96405,44.207867,-3.452503
31.155665,3.204101,13.605602,36.445009,1.354807,27.822961,33.069586,50.35474,78.573207,42.957016,-3.686281
31.098251,3.843485,16.751719,40.63991,-0.373364,28.035997,32.975318,50.174335,77.131855,42.356198,-3.50172
28.875475,4.068909,16.130694,42.011556,-1.566479,27.6427,32.114612,50.676599,74.230698,42.528446,-2.915225
21.257751,2.55857,15.032115,40.36107,0.229343,27.794283,30.300982,50.377291,75.799168,44.93377,-3.1408
35.95801,2.538077,14.247123,40.15604,-0.654218,27.79838,31.130948,50.301439,83.057186,43.465559,-5.337079
29.521392,3.859879,15.271917,40.022771,-1.65668,28.003222,31.727295,50.289138,72.188612,43.248198,1.346091
25.364965,-2.119996,14.695983,40.600954,1.401958,27.775848,32.44455,50.432642,73.248611,42.594064,-2.609673
28.582249,4.839448,15.155091,40.816235,-0.434865,27.718492,31.462935,50.282988,76.518819,45.327481,-3.899552
41.861489,3.777907,11.943387,39.66807,-2.037984,29.619425,31.196526,50.395741,75.850426,41.681558,-2.488683
20.691805,2.870064,15.150991,40.531244,-1.992884,27.751267,32.137155,50.389591,76.16412,42.581761,2.318114
31.594479,-4.259472,14.972677,41.888538,-0.561966,27.685717,35.209055,50.387541,76.848916,43.602947,-5.447816
33.843912,5.458338,14.503322,36.348645,-1.035522,27.72054,31.692457,50.479794,76.717697,45.114221,-2.05804
32.480309,1.283901,16.259818,41.218092,-0.600917,30.225756,31.001842,50.285038,75.264043,44.248878,-0.7333
30.249331,1.290049,14.722628,41.281652,-6.492689,26.284599,31.784675,50.623297,75.891431,43.264602,-2.345135
32.299862,3.915211,18.473373,42.146875,1.727912,27.419423,32.133056,50.307589,75.872979,43.258451,-2.195436
32.429045,3.156967,18.221273,34.767868,0.180143,28.519424,30.178024,50.766801,79.745972,43.381485,-1.211109
31.087998,1.232669,15.663388,46.719031,-0.420515,28.386276,28.43407,50.33629,69.119332,43.461457,-1.325947
30.757862,2.052391,12.896445,39.581958,1.000153,28.101546,31.755985,50.7217,74.24095,42.694542,-2.462024
32.357277,3.810696,15.064909,39.079636,0.481496,27.890559,32.608494,50.219436,78.30462,43.658313,-1.889884
38.670863,3.062699,16.282364,41.232444,-0.03921,27.861881,32.50193,50.33629,75.663849,43.664464,-2.468176
24.337649,1.917137,15.276016,42.286295,0.407695,27.804525,31.368667,50.438792,68.686721,44.168906,1.579868
31.865149,-0.574819,14.570958,39.866949,1.59261,27.63041,31.977309,50.332189,77.775646,42.807324,-4.734179
36.390672,6.269863,14.974727,39.66397,-0.160162,28.081062,32.708909,50.35884,76.896072,43.662414,-1.758641
33.146731,3.234841,15.923686,41.244746,0.096092,28.462068,31.354322,50.633548,73.328572,42.858588,-0.645121
18.407513,0.378108,19.647786,40.883895,1.024753,26.434133,30.755926,50.426492,76.676691,46.198975,-1.112676
40.828021,0.949864,14.482826,39.631165,0.996053,28.267468,31.557203,50.436742,76.102611,43.832612,-6.946864
27.397042,9.278245,15.317008,38.800796,0.555297,28.654619,29.319367,50.514644,74.718667,43.047241,1.089756
26.533768,-2.068764,15.829405,45.562665,0.686499,28.169144,31.048976,50.305539,74.614102,43.734184,-1.496153
27.780491,4.132437,14.341404,40.15399,0.266244,25.325939,31.151441,50.34449,75.938588,43.631655,-4.229712
31.530913,4.214409,16.272116,38.425592,5.73366,29.594843,30.813307,50.278888,75.803269,42.979572,-2.097003
28.89393,2.49914,14.406991,40.026872,-1.802232,27.833203,32.768339,50.385491,76.305589,42.592014,-3.192067
28.70118,3.288123,14.970628,46.860501,1.293306,27.429665,33.194593,50.430592,69.186991,43.453255,-3.41354
28.598653,2.927445,14.546363,37.410697,1.848863,27.919237,33.297058,50.379341,78.827443,44.00486,-3.690382
30.09144,3.300419,16.386893,41.788074,-0.494316,27.890559,31.391209,50.315789,75.688453,42.940611,-2.761424
27.493417,3.08934,16.14914,41.962349,-3.719005,27.216629,31.083814,50.455193,75.444469,43.918736,-3.35202
24.025968,3.005319,15.364148,41.277551,-1.066273,27.39689,31.09611,50.323989,74.552594,45.96726,-3.235131
